,start_station,end_station,size,Unnamed: 0,start_station_Latitud,start_station_Longitud,end_station_Longitud,end_station_Latitud,travel_time,hour_time,index,mes
180,57,57,144,22386,40.4296363,-3.7128181,-3.7128181,40.4296363,8,2021-01-02T11:00:00Z,22386,2021/3/01
181,57,57,144,22916,40.4296363,-3.7128181,-3.7128181,40.4296363,1497,2021-01-15T19:00:00Z,22916,2021/3/01
182,57,57,144,23742,40.4296363,-3.7128181,-3.7128181,40.4296363,738,2021-01-28T06:00:00Z,23742,2021/3/01
183,57,57,144,24356,40.4296363,-3.7128181,-3.7128181,40.4296363,3519,2021-01-04T19:00:00Z,24356,2021/3/01
184,57,57,144,24883,40.4296363,-3.7128181,-3.7128181,40.4296363,1159,2021-01-20T11:00:00Z,24883,2021/3/01
185,57,57,144,25154,40.4296363,-3.7128181,-3.7128181,40.4296363,13020,2021-01-24T13:00:00Z,25154,2021/3/01
186,57,57,144,25950,40.4296363,-3.7128181,-3.7128181,40.4296363,1586,2021-01-31T19:00:00Z,25950,2021/3/01
187,57,57,144,25962,40.4296363,-3.7128181,-3.7128181,40.4296363,13,2021-01-02T11:00:00Z,25962,2021/3/01
188,57,57,144,26564,40.4296363,-3.7128181,-3.7128181,40.4296363,709,2021-01-16T08:00:00Z,26564,2021/3/01
189,57,57,144,27109,40.4296363,-3.7128181,-3.7128181,40.4296363,1457,2021-01-25T21:00:00Z,27109,2021/3/01
190,57,57,144,27801,40.4296363,-3.7128181,-3.7128181,40.4296363,1868,2021-01-31T22:00:00Z,27801,2021/3/01
191,57,57,144,27805,40.4296363,-3.7128181,-3.7128181,40.4296363,5,2021-01-02T12:00:00Z,27805,2021/3/01
192,57,57,144,28025,40.4296363,-3.7128181,-3.7128181,40.4296363,1060,2021-01-04T21:00:00Z,28025,2021/3/01
193,57,57,144,28191,40.4296363,-3.7128181,-3.7128181,40.4296363,2263,2021-01-06T21:00:00Z,28191,2021/3/01
194,57,57,144,28277,40.4296363,-3.7128181,-3.7128181,40.4296363,602,2021-01-08T16:00:00Z,28277,2021/3/01
195,57,57,144,28309,40.4296363,-3.7128181,-3.7128181,40.4296363,3910,2021-01-13T17:00:00Z,28309,2021/3/01
196,57,57,144,28630,40.4296363,-3.7128181,-3.7128181,40.4296363,1594,2021-01-21T17:00:00Z,28630,2021/3/01
197,57,57,144,29035,40.4296363,-3.7128181,-3.7128181,40.4296363,6064,2021-01-26T19:00:00Z,29035,2021/3/01
198,57,57,144,30530,40.4296363,-3.7128181,-3.7128181,40.4296363,3880,2021-01-23T13:00:00Z,30530,2021/3/01
199,57,57,144,31139,40.4296363,-3.7128181,-3.7128181,40.4296363,1135,2021-01-29T14:00:00Z,31139,2021/3/01
200,57,57,144,31383,40.4296363,-3.7128181,-3.7128181,40.4296363,12,2021-01-02T11:00:00Z,31383,2021/3/01
201,57,57,144,31565,40.4296363,-3.7128181,-3.7128181,40.4296363,5147,2021-01-04T09:00:00Z,31565,2021/3/01
202,57,57,144,32229,40.4296363,-3.7128181,-3.7128181,40.4296363,11364,2021-01-20T19:00:00Z,32229,2021/3/01
203,57,57,144,32420,40.4296363,-3.7128181,-3.7128181,40.4296363,1743,2021-01-23T21:00:00Z,32420,2021/3/01
204,57,57,144,33682,40.4296363,-3.7128181,-3.7128181,40.4296363,909,2021-01-06T18:00:00Z,33682,2021/3/01
205,57,57,144,35088,40.4296363,-3.7128181,-3.7128181,40.4296363,18,2021-01-02T11:00:00Z,35088,2021/3/01
