MXASSETNUM,C,12;DESCRIPTIO,C,105;MINTDISTRI,C,20;NOMBRE_DIS,C,25;MINTBARRIO,C,10;NOMBRE_BAR,C,50;ESTADO,C,50;INSTALLDAT,D;MINTTIPOVI,C,15;MINTNOMBRE,C,254;MINTNUMERO,C,25;MINTNDP,C,20;MODELO,C,254
3578074;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;19/10/2017;CALLE;PAYASO FOFO;7;20081835;MU-51
3578076;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;19/10/2017;CALLE;VIRIDIANA;13F;20081150;MU-51
3578084;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;24/10/2017;PLAZA;PEÑA GUDINA;1;31045145;MU-51
3578086;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;133;PALOMERAS BAJAS;OPERATIVO;24/10/2017;PLAZA;PEÑA GUDINA;1;31045145;MU-51
242122;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;MIGUEL HERNANDEZ;48;20035278;MU-51
242123;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;MIGUEL HERNANDEZ;48;20035278;MU-51
242124;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;MIGUEL HERNANDEZ;48;20035278;MU-51
242273;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;ALBUFERA;287;20083674;MU-51
242275;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;ALBUFERA;287;20083674;MU-51
242276;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;ALBUFERA;287;20083674;MU-51
242304;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;23;31025964;MU-51
242305;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;23;31025964;MU-51
242307;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;23;31025964;MU-51
242435;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;19B;31028951;MU-51
242436;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;19B;31028951;MU-51
242437;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;19B;31028951;MU-51
242438;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;19B;31028951;MU-51
246475;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;LEONESES;23;31046491;ACB
246476;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;LEONESES;23;31046491;ACB
246477;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;LEONESES;23;31046491;ACB
246927;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;ALBUFERA;287;20083674;MU-51
249224;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ASTURIANOS;2;31026014;MU-51
249512;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;MIGUEL HERNANDEZ;11;31045393;ACB
249718;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;23;31025964;MU-51
253254;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ASTURIANOS;2;31026014;MU-51
257016;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;LEONESES;23;31046491;ACB
259711;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;LEONESES;23;31046491;ACB
259794;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANDALUCES;20;11096602;MU-51
260261;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;BUENOS AIRES;99;20078119;MU-51
260262;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;BUENOS AIRES;99;20078119;MU-51
260263;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;AVENIDA;BUENOS AIRES;99;20078119;MU-51
260451;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;ANTONIO MAIRENA;19B;31028951;MU-51
295814;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;EXTREMEÑOS;5;20139499;MU-51
295815;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;EXTREMEÑOS;5;20139499;MU-51
295816;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;EXTREMEÑOS;5;20139499;MU-51
295817;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;EXTREMEÑOS;5;20139499;MU-51
296062;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;TRANVIA DE ARGANDA;4;20169452;MU-51
296063;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;TRANVIA DE ARGANDA;4;20169452;MU-51
296064;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;TRANVIA DE ARGANDA;4;20169452;MU-51
296065;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;TRANVIA DE ARGANDA;4;20169452;MU-51
296066;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;;CALLE;TRANVIA DE ARGANDA;4;20169452;MU-51
3578259;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;17/10/2017;AVENIDA;BUENOS AIRES;99;20078119;MU-51
3578261;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;18/10/2017;CALLE;EXTREMEÑOS;5;20139499;MU-51
240975;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;JOSE PAULETE;59;31009311;MU-51
242229;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;CARLOS SOLE;13;31044663;MU-51
242771;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;CARLOS SOLE;13;31044663;MU-51
242772;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;CARLOS SOLE;13;31044663;MU-51
242773;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;CARLOS SOLE;13;31044663;MU-51
3578260;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;17/10/2017;AVENIDA;BUENOS AIRES;99;20078119;MU-51
3578263;ACB - Aparcabicis carril bicicletas;13;PUENTE DE VALLECAS;134;PALOMERAS SURESTE;OPERATIVO;19/10/2017;CALLE;LEONESES;23;31046491;ACB
249651;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;CARLOS SOLE;13;31044663;MU-51
297306;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;GUILLERMO PINGARRON;2;11097873;MU-51
297307;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;GUILLERMO PINGARRON;2;11097873;MU-51
297308;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;GUILLERMO PINGARRON;2;11097873;MU-51
297309;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;135;PORTAZGO;OPERATIVO;;CALLE;GUILLERMO PINGARRON;2;11097873;MU-51
247272;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;PUERTO DE CANENCIA;9;11099384;MU-51
247920;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;EL BOSCO;22;31024346;MU-51
247921;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;EL BOSCO;22;31024346;MU-51
247922;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;EL BOSCO;22;31024346;MU-51
248380;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;RISCO DE PELOCHE;15;20037794;MU-51
248381;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;RISCO DE PELOCHE;15;20037794;MU-51
248382;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;RISCO DE PELOCHE;15;20037794;MU-51
248383;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;RISCO DE PELOCHE;15;20037794;MU-51
248799;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;MARISMAS;14C;31022493;MU-51
260369;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;PUERTO DE CANENCIA;9;11099384;MU-51
264411;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;RISCO DE PELOCHE;15;20037794;MU-51
269405;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;PUERTO DE CANENCIA;9;11099384;MU-51
296339;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;PUERTO DE CANENCIA;9;11099384;MU-51
296377;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;FILOSOFA SIMONE WEIL;6;11142798;MU-51
296378;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;CALLE;FILOSOFA SIMONE WEIL;6;11142798;MU-51
296406;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;AUTOVIA;M-30;1000EX;31031347;MU-51
296407;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;AUTOVIA;M-30;1000EX;31031347;MU-51
296408;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;AUTOVIA;M-30;1000EX;31031347;MU-51
296409;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;;AUTOVIA;M-30;1000EX;31031347;MU-51
3578360;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;06/04/2017;CALLE;MARISMAS;14C;31022493;MU-51
3578359;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;06/04/2017;CALLE;MARISMAS;14C;31022493;MU-51
3578361;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;06/04/2017;CALLE;MARISMAS;14B;11099283;MU-51
3578404;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;17/10/2017;CALLE;BENJAMIN PALENCIA;2;20002299;MU-51
8185851;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408239;AP-2 - Soporte de bicicletas no Normalizado;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;AP-2
3578413;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;18/10/2017;CALLE;EL BOSCO;22;31024346;MU-51
3578415;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;19/10/2017;CALLE;MARISMAS;14C;31022493;MU-51
3578417;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;19/10/2017;CALLE;MARISMAS;14B;11099283;MU-51
3578402;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;17/10/2017;CALLE;BENJAMIN PALENCIA;2;20002299;MU-51
8767066;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;LAS FUERZAS ARMADAS;242;31039855;
8798217;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;CALLE;CAMINO DE LOS VINATEROS;106;11101595;MU-51
3578414;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;19/10/2017;CALLE;MARISMAS;14B;11099283;MU-51
3578416;MU-51 - Soporte de Bicicletas Universal;13;PUENTE DE VALLECAS;136;NUMANCIA;OPERATIVO;19/10/2017;CALLE;MARISMAS;14B;11099283;MU-51
8185848;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408242;AP-2 - Soporte de bicicletas no Normalizado;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;AP-2
8185850;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408244;AP-2 - Soporte de bicicletas no Normalizado;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;AP-2
8767067;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;LAS FUERZAS ARMADAS;242;31039855;
8185853;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408291;AP-2 - Soporte de bicicletas no Normalizado;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;SANGENJO;38;20165668;AP-2
8767072;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;LAS FUERZAS ARMADAS;242;31039855;
7100127;MU-51 - Soporte de Bicicletas Universal;03;RETIRO;031;PACIFICO;OPERATIVO;25/05/2020;CALLE;ABTAO;15;11010960;MU-51
8185852;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408370;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;ALFREDO MARQUERIE;21;11045818;MU-51
7100128;MU-51 - Soporte de Bicicletas Universal;03;RETIRO;031;PACIFICO;OPERATIVO;25/05/2020;CALLE;ABTAO;15;11010960;MU-51
8185854;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408373;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;ALFREDO MARQUERIE;21;11045818;MU-51
7100129;MU-51 - Soporte de Bicicletas Universal;03;RETIRO;031;PACIFICO;OPERATIVO;25/05/2020;CALLE;ABTAO;15;11010960;MU-51
8185855;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408375;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;ALFREDO MARQUERIE;21;11045818;MU-51
8767200;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;SECUNDINO ZUAZO;80;31039636;
7100130;MU-51 - Soporte de Bicicletas Universal;03;RETIRO;031;PACIFICO;OPERATIVO;25/05/2020;CALLE;ABTAO;15;11010960;MU-51
8185857;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408379;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;ALFREDO MARQUERIE;21;11045818;MU-51
8798218;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;CALLE;CAMINO DE LOS VINATEROS;106;11101595;MU-51
8185858;MU-51 - Soporte de Bicicletas Universal;06;TETUAN;061;BELLAS VISTAS;OPERATIVO;;Avenida de;Pablo Iglesias;4;31056619;MU-51
8408809;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;VALENCIA DE DON JUAN;4;11045831;MU-51
8767201;MU-51 - Soporte de Bicicletas Universal;16;HORTALEZA;166;VALDEFUENTES;OPERATIVO;;AVENIDA;SECUNDINO ZUAZO;80;31039636;
8185860;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408810;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;VALENCIA DE DON JUAN;4;11045831;MU-51
8185859;MU-51 - Soporte de Bicicletas Universal;07;CHAMBERI;076;VALLEHERMOSO;OPERATIVO;;Calle;Jesús Maestro;2;31006764;MU-51
8408812;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;VALENCIA DE DON JUAN;4;11045831;MU-51
8798264;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;CALLE;CAMINO DE LOS VINATEROS;106;11101595;MU-51
8185862;MU-51 - Soporte de Bicicletas Universal;06;TETUAN;061;BELLAS VISTAS;OPERATIVO;30/12/2021;Avenida de;Pablo Iglesias;4;31056619;MU-51
8408813;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;VALENCIA DE DON JUAN;4;11045831;MU-51
8185863;MU-51 - Soporte de Bicicletas Universal;06;TETUAN;061;BELLAS VISTAS;OPERATIVO;30/12/2021;Avenida de;Pablo Iglesias;4;31056619;MU-51
8408912;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;LA MASO;80;11050468;MU-51
8185861;MU-51 - Soporte de Bicicletas Universal;06;TETUAN;061;BELLAS VISTAS;OPERATIVO;30/12/2021;Avenida de;Pablo Iglesias;4;31056619;MU-51
8408914;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;LA MASO;80;11050468;MU-51
8185864;MU-51 - Soporte de Bicicletas Universal;06;TETUAN;061;BELLAS VISTAS;OPERATIVO;30/12/2021;Avenida de;Pablo Iglesias;4;31056619;MU-51
8408917;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;087;MIRASIERRA;OPERATIVO;;CALLE;LA MASO;80;11050468;MU-51
8409036;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;28;20095316;MU-51
8409039;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;28;20095316;MU-51
8798774;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;AVENIDA;DOCTOR GARCIA TAPIA;117;20132302;MU-51
264133;MU-38 - Soporte bicicletas;18;VILLA DE VALLECAS;183;ENSANCHE DE VALLECAS;OPERATIVO;;CALLE;PUENTEDEY;5F;31026424;MU-38
3594116;- MU-51 - Soporte de Bicicletas Universal;17;VILLAVERDE;175;LOS ANGELES;OPERATIVO;26/04/2017;CALLE;PIMIENTA;18;20153573;
268905;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PUERTO DE REINOSA;2;31012604;MU-51
8409042;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;28;20095316;MU-51
8409045;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;28;20095316;MU-51
8409163;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;13;11046919;MU-51
8409166;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;13;11046919;MU-51
8409169;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;13;11046919;MU-51
8798766;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;AVENIDA;DOCTOR GARCIA TAPIA;117;20132302;MU-51
286877;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;41;20072202;MU-51
286878;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;41;20072202;MU-51
8409173;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;AVENIDA;MONFORTE DE LEMOS;13;11046919;MU-51
286879;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;41;20072202;MU-51
286880;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;41;20072202;MU-51
8409499;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;GINZO DE LIMIA;2;31022711;MU-51
8798775;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;AVENIDA;DOCTOR GARCIA TAPIA;117;20132302;MU-51
286944;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;11;20072213;MU-51
8409502;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;GINZO DE LIMIA;2;31022711;MU-51
286946;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;11;20072213;MU-51
8409505;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;GINZO DE LIMIA;2;31022711;MU-51
8798801;MU-51 - Soporte de Bicicletas Universal;14;MORATALAZ;143;MARROQUINA;OPERATIVO;04/12/2021;AVENIDA;DOCTOR GARCIA TAPIA;117;20132302;MU-51
286947;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;FUENTIDUEÑA;11;20072213;MU-51
287329;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PICO DE LA BRUJULA;2;31052471;MU-51
8409507;MU-51 - Soporte de Bicicletas Universal;08;FUENCARRAL-EL PARDO;085;LA PAZ;OPERATIVO;;CALLE;GINZO DE LIMIA;2;31022711;MU-51
287330;MU-51 - Soporte de Bicicletas Universal;18;VILLA DE VALLECAS;181;CASCO H.VALLECAS;OPERATIVO;;CALLE;PEÑA VEIGA;6;20165248;MU-51
