,index,start_station,start_station_Latitud,start_station_Longitud,end_station,end_station_Longitud,end_station_Latitud,travel_time,hour_time
270,273,39,40.4112662,-3.7090043,49,-3.6992427,40.4060497,1120,2020-04-22T08:00:00Z
271,274,195,40.4392483,-3.6754913,187,-3.6638407,40.4301353,907,2020-04-22T08:00:00Z
272,275,111,40.4335742,-3.7174896,197,-3.6780252,40.4515501,985,2020-04-22T08:00:00Z
273,276,193,40.4325204,-3.665644,104,-3.6895792,40.4267658,406,2020-04-22T08:00:00Z
274,277,13,40.4273652,-3.7104727,151,-3.6952023,40.4488617,721,2020-04-22T08:00:00Z
275,278,181,40.4181748,-3.67664,160,-3.6766176,40.4571995,1655,2020-04-22T08:00:00Z
276,279,43,40.4100889,-3.7025446,45,-3.7111381,40.4069486,269,2020-04-22T08:00:00Z
277,280,151,40.4488617,-3.6952023,172,-3.6935448,40.4008683,325,2020-04-22T08:00:00Z
278,281,219,40.4083961,-3.6467783,178,-3.6788939,40.4030242,696,2020-04-22T08:00:00Z
279,282,175,40.3962687,-3.6983033,7,-3.6977399,40.4252161,869,2020-04-22T08:00:00Z
280,283,192,40.431855,-3.6714315,192,-3.6714315,40.431855,3764,2020-04-22T08:00:00Z
281,284,126,40.4345672,-3.7017424,126,-3.7017424,40.4345672,16,2020-04-22T09:00:00Z
282,285,125,40.4353128,-3.6948316,125,-3.6948316,40.4353128,9,2020-04-22T09:00:00Z
283,286,125,40.4353128,-3.6948316,125,-3.6948316,40.4353128,13,2020-04-22T09:00:00Z
284,287,12,40.4285271,-3.7062202,213,-3.7001575,40.3889363,720,2020-04-22T09:00:00Z
285,288,163,40.4036349,-3.7064372,160,-3.6766176,40.4571995,312,2020-04-22T09:00:00Z
286,289,216,40.4140528,-3.7288948,6,-3.6984093,40.4241633,1136,2020-04-22T09:00:00Z
287,290,45,40.4069486,-3.7111381,95,-3.6869914,40.4226634,664,2020-04-22T09:00:00Z
288,291,49,40.4060497,-3.6992427,49,-3.6992427,40.4060497,870,2020-04-22T09:00:00Z
289,292,67,40.410829,-3.6931349,94,-3.6907044,40.4233686,369,2020-04-22T09:00:00Z
290,293,157,40.459282,-3.6893305,157,-3.6893305,40.459282,2026,2020-04-22T09:00:00Z
291,294,38,40.4112961,-3.7114443,135,-3.6928901,40.4414845,835,2020-04-22T09:00:00Z
292,295,218,40.4105519,-3.6573999,18,-3.6995679,40.4209206,344,2020-04-22T09:00:00Z
293,296,65,40.4166859,-3.6893825,65,-3.6893825,40.4166859,406,2020-04-22T09:00:00Z
294,297,122,40.429524,-3.6962626,39,-3.7090043,40.4112662,667,2020-04-22T09:00:00Z
295,298,164,40.3971366,-3.6944851,154,-3.6946736,40.4547769,410,2020-04-22T09:00:00Z
296,299,49,40.4060497,-3.6992427,38,-3.7114443,40.4112961,305,2020-04-22T09:00:00Z
297,300,49,40.4060497,-3.6992427,11,-3.7036192,40.4270517,891,2020-04-22T09:00:00Z
298,301,174,40.397417,-3.7063771,177,-3.694087,40.3915019,1228,2020-04-22T09:00:00Z
299,302,199,40.4343244,-3.7148406,110,-3.7201316,40.4347654,508,2020-04-22T09:00:00Z
300,303,175,40.3962687,-3.6983033,37,-3.7141234,40.4108606,490,2020-04-22T09:00:00Z
301,304,160,40.4571995,-3.6766176,181,-3.67664,40.4181748,1639,2020-04-22T09:00:00Z
302,305,160,40.4571995,-3.6766176,183,-3.6694506,40.4256358,1393,2020-04-22T09:00:00Z
303,306,154,40.4547769,-3.6946736,216,-3.7288948,40.4140528,606,2020-04-22T09:00:00Z
304,307,49,40.4060497,-3.6992427,53,-3.7007295,40.4082802,524,2020-04-22T09:00:00Z
305,308,165,40.3928841,-3.6976134,51,-3.6935934,40.4077234,783,2020-04-22T09:00:00Z
306,309,52,40.4145181,-3.7007838,75,-3.6784149,40.4083387,628,2020-04-22T09:00:00Z
307,310,7,40.4252161,-3.6977399,26,-3.6945421,40.4238308,526,2020-04-22T09:00:00Z
308,311,156,40.4592406,-3.6913229,119,-3.6865777,40.4014567,697,2020-04-22T09:00:00Z
309,312,113,40.4277472,-3.7207145,47,-3.702755,40.4046233,1153,2020-04-22T09:00:00Z
310,313,34,40.4144117,-3.7035044,183,-3.6694506,40.4256358,705,2020-04-22T09:00:00Z
311,314,93,40.4256984,-3.6894124,72,-3.669623,40.415721,1756,2020-04-22T09:00:00Z
312,315,149,40.4498448,-3.6878512,149,-3.6878512,40.4498448,1122,2020-04-22T09:00:00Z
313,316,128,40.4390329,-3.7155506,103,-3.6865351,40.4303733,7073,2020-04-22T09:00:00Z
314,317,16,40.4229421,-3.7074955,16,-3.7074955,40.4229421,3,2020-04-22T10:00:00Z
315,318,95,40.4226634,-3.6869914,149,-3.6878512,40.4498448,864,2020-04-22T10:00:00Z
316,319,178,40.4030242,-3.6788939,45,-3.7111381,40.4069486,482,2020-04-22T10:00:00Z
317,320,80,40.4074122,-3.6904816,74,-3.6765768,40.4117601,297,2020-04-22T10:00:00Z
318,321,175,40.3962687,-3.6983033,89,-3.6751716,40.4272628,1090,2020-04-22T10:00:00Z
319,322,103,40.4303733,-3.6865351,69,-3.6888669,40.4100609,537,2020-04-22T10:00:00Z
320,323,213,40.3889363,-3.7001575,145,-3.671401,40.4297717,380,2020-04-22T10:00:00Z
321,324,80,40.4074122,-3.6904816,65,-3.6893825,40.4166859,544,2020-04-22T10:00:00Z
322,325,17,40.4231675,-3.7041859,17,-3.7041859,40.4231675,7,2020-04-22T10:00:00Z
323,326,17,40.4231675,-3.7041859,17,-3.7041859,40.4231675,5,2020-04-22T10:00:00Z
324,327,95,40.4226634,-3.6869914,113,-3.7207145,40.4277472,337,2020-04-22T10:00:00Z
325,328,53,40.4082802,-3.7007295,114,-3.7174151,40.4278211,869,2020-04-22T10:00:00Z
326,329,104,40.4267658,-3.6895792,67,-3.6931349,40.410829,491,2020-04-22T10:00:00Z
327,330,40,40.4137865,-3.7047463,161,-3.7219659,40.4220566,1163,2020-04-22T10:00:00Z
328,331,111,40.4335742,-3.7174896,113,-3.7207145,40.4277472,184,2020-04-22T10:00:00Z
329,332,74,40.4117601,-3.6765768,205,-3.7033408,40.4535024,803,2020-04-22T10:00:00Z
330,333,113,40.4277472,-3.7207145,56,-3.7032875,40.418484,406,2020-04-22T10:00:00Z
331,334,177,40.3915019,-3.694087,174,-3.7063771,40.397417,705,2020-04-22T10:00:00Z
332,335,208,40.4665125,-3.6886852,84,-3.6726923,40.4033695,1536,2020-04-22T10:00:00Z
333,336,72,40.415721,-3.669623,115,-3.7169626,40.4253802,793,2020-04-22T10:00:00Z
334,337,147,40.4483353,-3.6795811,145,-3.671401,40.4297717,377,2020-04-22T10:00:00Z
335,338,83,40.4132589,-3.6745339,83,-3.6745339,40.4132589,1670,2020-04-22T10:00:00Z
336,339,160,40.4571995,-3.6766176,198,-3.6915713,40.4331172,730,2020-04-22T10:00:00Z
337,340,205,40.4535024,-3.7033408,166,-3.7133382,40.4139396,523,2020-04-22T10:00:00Z
338,341,190,40.4343761,-3.6834711,181,-3.67664,40.4181748,886,2020-04-22T10:00:00Z
339,342,145,40.4297717,-3.671401,214,-3.6569597,40.4434012,588,2020-04-22T10:00:00Z
340,343,108,40.4274425,-3.670653,171,-3.6984459,40.3997626,310,2020-04-22T10:00:00Z
341,344,161,40.4221372,-3.7220624,122,-3.6962626,40.429524,770,2020-04-22T10:00:00Z
342,345,187,40.4301353,-3.6638407,177,-3.694087,40.3915019,1393,2020-04-22T10:00:00Z
343,346,9,40.4156134,-3.7094093,135,-3.6928901,40.4414845,1279,2020-04-22T10:00:00Z
344,347,91,40.4261113,-3.6788203,106,-3.6878604,40.4250085,966,2020-04-22T10:00:00Z
345,348,140,40.438628,-3.6829045,4,-3.7026739,40.4285905,982,2020-04-22T10:00:00Z
346,349,103,40.4303733,-3.6865351,50,-3.69322,40.4083102,921,2020-04-22T10:00:00Z
347,350,192,40.431855,-3.6714315,185,-3.661533,40.4250682,1607,2020-04-22T10:00:00Z
348,351,38,40.4112961,-3.7114443,49,-3.6992427,40.4060497,294,2020-04-22T11:00:00Z
349,352,208,40.4665125,-3.6886852,207,-3.6973991,40.4630291,194,2020-04-22T11:00:00Z
350,353,189,40.4350206,-3.6555431,76,-3.6751544,40.4072851,263,2020-04-22T11:00:00Z
351,354,56,40.418484,-3.7032875,105,-3.6874745,40.4270684,778,2020-04-22T11:00:00Z
352,355,166,40.4139396,-3.7133382,172,-3.6935448,40.4008683,942,2020-04-22T11:00:00Z
353,356,119,40.4014567,-3.6865777,116,-3.7118457,40.4241889,144,2020-04-22T11:00:00Z
354,357,74,40.4117601,-3.6765768,79,-3.6805524,40.4050482,148,2020-04-22T11:00:00Z
355,358,41,40.412228,-3.6989898,165,-3.6976134,40.3928841,1443,2020-04-22T11:00:00Z
356,359,117,40.4309046,-3.7189152,182,-3.6655023,40.4187145,1378,2020-04-22T11:00:00Z
357,360,51,40.4077234,-3.6935934,85,-3.6799299,40.4211415,237,2020-04-22T11:00:00Z
358,361,183,40.4256358,-3.6694506,34,-3.7035044,40.4144117,784,2020-04-22T11:00:00Z
359,362,108,40.4274425,-3.670653,155,-3.700864,40.4572863,669,2020-04-22T11:00:00Z
360,363,198,40.4331172,-3.6915713,44,-3.7039138,40.4098162,612,2020-04-22T11:00:00Z
361,364,12,40.4285271,-3.7062202,79,-3.6805524,40.4050482,852,2020-04-22T11:00:00Z
362,365,160,40.4571995,-3.6766176,133,-3.7000292,40.4471673,995,2020-04-22T11:00:00Z
363,366,162,40.4035176,-3.7107559,36,-3.711764,40.4168229,999,2020-04-22T11:00:00Z
364,367,84,40.4033695,-3.6726923,144,-3.6754628,40.4323192,1232,2020-04-22T11:00:00Z
365,368,158,40.45862,-3.6847049,154,-3.6946736,40.4547769,143,2020-04-22T11:00:00Z
366,369,202,40.4411686,-3.7080969,217,-3.6891094,40.4810028,840,2020-04-22T11:00:00Z
367,370,151,40.4488617,-3.6952023,93,-3.6894124,40.4256984,532,2020-04-22T11:00:00Z
368,371,74,40.4117601,-3.6765768,74,-3.6765768,40.4117601,526,2020-04-22T11:00:00Z
369,372,185,40.4250682,-3.661533,182,-3.6655023,40.4187145,217,2020-04-22T11:00:00Z
370,373,189,40.4350206,-3.6555431,104,-3.6895792,40.4267658,1036,2020-04-22T11:00:00Z
371,374,111,40.4335742,-3.7174896,45,-3.7111381,40.4069486,392,2020-04-22T11:00:00Z
372,375,212,40.3981605,-3.7165313,212,-3.7165313,40.3981605,1558,2020-04-22T11:00:00Z
373,376,100,40.4247843,-3.6738777,46,-3.7071178,40.4054496,1378,2020-04-22T11:00:00Z
374,377,197,40.4515501,-3.6780252,153,-3.6930894,40.45235,1288,2020-04-22T11:00:00Z
375,378,168,40.4045828,-3.6959159,123,-3.7134685,40.4306386,314,2020-04-22T11:00:00Z
376,379,198,40.4331172,-3.6915713,207,-3.6973991,40.4630291,760,2020-04-22T11:00:00Z
377,380,163,40.4036349,-3.7064372,34,-3.7035044,40.4144117,552,2020-04-22T11:00:00Z
378,381,139,40.4393558,-3.6904495,212,-3.7165313,40.3981605,385,2020-04-22T11:00:00Z
379,382,4,40.4285905,-3.7026739,79,-3.6805524,40.4050482,950,2020-04-22T11:00:00Z
380,383,169,40.401578,-3.713846,57,-3.7128181,40.4296363,1051,2020-04-22T11:00:00Z
381,384,167,40.4137331,-3.7176456,170,-3.704403,40.4011039,420,2020-04-22T11:00:00Z
382,385,185,40.4250682,-3.661533,192,-3.6714315,40.431855,1515,2020-04-22T11:00:00Z
383,386,59,40.4254802,-3.7041167,103,-3.6865351,40.4303733,792,2020-04-22T11:00:00Z
384,387,14,40.4259913,-3.7133768,50,-3.69322,40.4083102,862,2020-04-22T11:00:00Z
385,388,113,40.4277472,-3.7207145,49,-3.6992427,40.4060497,850,2020-04-22T11:00:00Z
386,389,161,40.4221372,-3.7220624,94,-3.6907044,40.4233686,657,2020-04-22T11:00:00Z
387,390,145,40.4297717,-3.671401,49,-3.6992427,40.4060497,1353,2020-04-22T11:00:00Z
388,391,149,40.4498448,-3.6878512,63,-3.6706508,40.4178926,711,2020-04-22T11:00:00Z
389,392,149,40.4498448,-3.6878512,196,-3.6750918,40.4440957,1234,2020-04-22T11:00:00Z
390,393,144,40.4323192,-3.6754628,84,-3.6726923,40.4033695,1010,2020-04-22T11:00:00Z
391,394,172,40.4008683,-3.6935448,13,-3.7104727,40.4273652,1073,2020-04-22T11:00:00Z
392,395,214,40.4434012,-3.6569597,132,-3.7035911,40.4463889,1379,2020-04-22T11:00:00Z
393,396,74,40.4117601,-3.6765768,12,-3.7062202,40.4285271,2343,2020-04-22T11:00:00Z
394,397,116,40.4240632,-3.7117588,119,-3.6865777,40.4014567,4549,2020-04-22T11:00:00Z
395,398,37,40.4108606,-3.7141234,52,-3.7007838,40.4145181,364,2020-04-22T12:00:00Z
396,399,186,40.429069,-3.6782783,84,-3.6726923,40.4033695,227,2020-04-22T12:00:00Z
397,400,11,40.4270517,-3.7036192,53,-3.7007295,40.4082802,531,2020-04-22T12:00:00Z
398,401,75,40.4083387,-3.6784149,8,-3.6953067,40.4277143,573,2020-04-22T12:00:00Z
399,402,28,40.4180695,-3.6983662,41,-3.6989898,40.412228,339,2020-04-22T12:00:00Z
400,404,103,40.4303733,-3.6865351,72,-3.669623,40.415721,687,2020-04-22T12:00:00Z
401,405,75,40.4083387,-3.6784149,84,-3.6726923,40.4033695,502,2020-04-22T12:00:00Z
402,406,110,40.4347654,-3.7201316,45,-3.7111381,40.4069486,480,2020-04-22T12:00:00Z
403,407,11,40.4270517,-3.7036192,200,-3.704671,40.4336617,577,2020-04-22T12:00:00Z
404,408,158,40.45862,-3.6847049,153,-3.6930894,40.45235,108,2020-04-22T12:00:00Z
405,409,136,40.4452833,-3.6908127,170,-3.704403,40.4011039,1189,2020-04-22T12:00:00Z
406,410,38,40.4112961,-3.7114443,8,-3.6953067,40.4277143,479,2020-04-22T12:00:00Z
407,411,83,40.4132589,-3.6745339,7,-3.6977399,40.4252161,872,2020-04-22T12:00:00Z
408,412,216,40.4140528,-3.7288948,164,-3.6944851,40.3971366,856,2020-04-22T12:00:00Z
409,413,130,40.4417195,-3.7017071,127,-3.7083987,40.4339055,824,2020-04-22T12:00:00Z
410,414,177,40.3915019,-3.694087,152,-3.6989497,40.4527163,1348,2020-04-22T12:00:00Z
411,415,45,40.4069486,-3.7111381,49,-3.6992427,40.4060497,428,2020-04-22T12:00:00Z
412,416,186,40.429069,-3.6782783,65,-3.6893825,40.4166859,646,2020-04-22T12:00:00Z
413,417,67,40.410829,-3.6931349,52,-3.7007838,40.4145181,806,2020-04-22T12:00:00Z
414,418,200,40.4336617,-3.704671,59,-3.7041167,40.4254802,797,2020-04-22T12:00:00Z
415,419,128,40.4390329,-3.7155506,67,-3.6931349,40.410829,1110,2020-04-22T12:00:00Z
416,420,89,40.4272628,-3.6751716,31,-3.706625,40.4163446,691,2020-04-22T12:00:00Z
417,421,134,40.444027,-3.6955114,17,-3.7041859,40.4231675,533,2020-04-22T12:00:00Z
418,422,164,40.3971366,-3.6944851,129,-3.6982818,40.4384684,1057,2020-04-22T12:00:00Z
419,423,26,40.4238308,-3.6945421,175,-3.6983033,40.3962687,358,2020-04-22T12:00:00Z
420,424,212,40.3981605,-3.7165313,139,-3.6904495,40.4393558,264,2020-04-22T12:00:00Z
421,425,93,40.4256984,-3.6894124,121,-3.6986046,40.4018356,1104,2020-04-22T12:00:00Z
422,426,18,40.4209206,-3.6995679,203,-3.7144239,40.4417547,1077,2020-04-22T12:00:00Z
423,427,170,40.4011039,-3.704403,41,-3.6989898,40.412228,1057,2020-04-22T12:00:00Z
424,428,189,40.4350206,-3.6555431,115,-3.7169626,40.4253802,377,2020-04-22T12:00:00Z
425,429,107,40.4215952,-3.6884243,120,-3.6947791,40.4030362,944,2020-04-22T12:00:00Z
426,430,31,40.4163446,-3.706625,179,-3.6690602,40.3979341,479,2020-04-22T12:00:00Z
427,431,52,40.4145181,-3.7007838,185,-3.661533,40.4250682,428,2020-04-22T12:00:00Z
428,432,105,40.4270684,-3.6874745,81,-3.6919663,40.4095758,462,2020-04-22T12:00:00Z
429,433,1,40.4171107,-3.701998,65,-3.6893825,40.4166859,514,2020-04-22T12:00:00Z
430,434,164,40.3971366,-3.6944851,131,-3.704022,40.4417543,468,2020-04-22T12:00:00Z
431,435,53,40.4082802,-3.7007295,15,-3.7073611,40.4262937,1046,2020-04-22T12:00:00Z
432,436,189,40.4350206,-3.6555431,48,-3.7020997,40.4054473,591,2020-04-22T12:00:00Z
433,437,14,40.4259913,-3.7133768,163,-3.7064372,40.4036349,419,2020-04-22T12:00:00Z
434,438,42,40.4107714,-3.6982294,90,-3.6835613,40.4250791,1099,2020-04-22T12:00:00Z
435,439,170,40.4011039,-3.704403,81,-3.6919663,40.4095758,753,2020-04-22T12:00:00Z
436,440,196,40.4440957,-3.6750918,45,-3.7111381,40.4069486,951,2020-04-22T12:00:00Z
437,441,41,40.412228,-3.6989898,170,-3.704403,40.4011039,1214,2020-04-22T12:00:00Z
438,442,8,40.4277143,-3.6953067,175,-3.6983033,40.3962687,798,2020-04-22T12:00:00Z
439,443,17,40.4231675,-3.7041859,83,-3.6745339,40.4132589,1152,2020-04-22T12:00:00Z
440,444,106,40.4248642,-3.6878868,193,-3.665644,40.4325204,1752,2020-04-22T12:00:00Z
441,445,208,40.4665125,-3.6886852,33,-3.7032096,40.4164757,617,2020-04-22T12:00:00Z
442,446,188,40.4311658,-3.6589062,180,-3.6759244,40.3941252,986,2020-04-22T12:00:00Z
443,447,185,40.4250682,-3.661533,175,-3.6983033,40.3962687,693,2020-04-22T12:00:00Z
444,448,39,40.4112662,-3.7090043,15,-3.7073611,40.4262937,598,2020-04-22T12:00:00Z
445,449,13,40.4273652,-3.7104727,160,-3.6766176,40.4571995,466,2020-04-22T12:00:00Z
446,450,157,40.459282,-3.6893305,214,-3.6569597,40.4434012,574,2020-04-22T12:00:00Z
447,451,8,40.4277143,-3.6953067,4,-3.7026739,40.4285905,434,2020-04-22T12:00:00Z
448,452,147,40.4483353,-3.6795811,156,-3.6913229,40.4592406,537,2020-04-22T12:00:00Z
449,453,40,40.4137865,-3.7047463,157,-3.6893305,40.459282,1350,2020-04-22T12:00:00Z
450,454,106,40.4248642,-3.6878868,89,-3.6751716,40.4272628,589,2020-04-22T12:00:00Z
451,455,65,40.4166859,-3.6893825,89,-3.6751716,40.4272628,639,2020-04-22T12:00:00Z
452,456,2,40.42058,-3.7056739,102,-3.6840806,40.4211552,3439,2020-04-22T12:00:00Z
453,457,132,40.4463889,-3.7035911,189,-3.6555431,40.4350206,1283,2020-04-22T12:00:00Z
454,458,44,40.4098162,-3.7039138,198,-3.6915713,40.4331172,860,2020-04-22T12:00:00Z
455,459,121,40.4018356,-3.6986046,139,-3.6904495,40.4393558,924,2020-04-22T12:00:00Z
456,460,214,40.4434012,-3.6569597,147,-3.6795811,40.4483353,491,2020-04-22T12:00:00Z
457,461,45,40.4069486,-3.7111381,164,-3.6944851,40.3971366,1503,2020-04-22T12:00:00Z
458,462,74,40.4117601,-3.6765768,62,-3.6724223,40.4212986,622,2020-04-22T12:00:00Z
459,463,57,40.4296363,-3.7128181,46,-3.7071178,40.4054496,4706,2020-04-22T12:00:00Z
460,464,7,40.4252161,-3.6977399,6,-3.6984093,40.4241633,161,2020-04-22T13:00:00Z
461,465,172,40.4008683,-3.6935448,142,-3.6880402,40.4335262,381,2020-04-22T13:00:00Z
462,466,2,40.42058,-3.7056739,174,-3.7063771,40.397417,183,2020-04-22T13:00:00Z
463,467,140,40.438628,-3.6829045,213,-3.7001575,40.3889363,434,2020-04-22T13:00:00Z
464,468,65,40.4166859,-3.6893825,38,-3.7114443,40.4112961,739,2020-04-22T13:00:00Z
465,469,65,40.4166859,-3.6893825,87,-3.6835631,40.4276717,450,2020-04-22T13:00:00Z
466,470,161,40.4221372,-3.7220624,207,-3.6973991,40.4630291,421,2020-04-22T13:00:00Z
467,471,189,40.4350206,-3.6555431,55,-3.7019295,40.4240716,635,2020-04-22T13:00:00Z
468,472,160,40.4571995,-3.6766176,161,-3.7219659,40.4220566,359,2020-04-22T13:00:00Z
469,473,72,40.415721,-3.669623,105,-3.6874745,40.4270684,606,2020-04-22T13:00:00Z
470,474,164,40.3971366,-3.6944851,139,-3.6904495,40.4393558,819,2020-04-22T13:00:00Z
471,475,160,40.4571995,-3.6766176,128,-3.7156915,40.4390391,1080,2020-04-22T13:00:00Z
472,476,74,40.4117601,-3.6765768,83,-3.6745339,40.4132589,291,2020-04-22T13:00:00Z
473,477,55,40.4240716,-3.7019295,195,-3.6754913,40.4392483,911,2020-04-22T13:00:00Z
474,478,125,40.4353128,-3.6948316,42,-3.6982294,40.4107714,755,2020-04-22T13:00:00Z
475,479,160,40.4571995,-3.6766176,128,-3.7156915,40.4390391,908,2020-04-22T13:00:00Z
476,480,170,40.4011039,-3.704403,143,-3.6782355,40.434616,763,2020-04-22T13:00:00Z
477,481,57,40.4296363,-3.7128181,8,-3.6953067,40.4277143,512,2020-04-22T13:00:00Z
478,482,60,40.4194508,-3.6881994,183,-3.6694506,40.4256358,814,2020-04-22T13:00:00Z
479,483,65,40.4166859,-3.6893825,157,-3.6893305,40.459282,1437,2020-04-22T13:00:00Z
480,484,104,40.4267658,-3.6895792,52,-3.7007838,40.4145181,813,2020-04-22T13:00:00Z
481,485,111,40.4335742,-3.7174896,162,-3.7107559,40.4035176,424,2020-04-22T13:00:00Z
482,486,213,40.3889363,-3.7001575,215,-3.6409697,40.4296903,356,2020-04-22T13:00:00Z
483,487,208,40.4665125,-3.6886852,208,-3.6886852,40.4665125,1374,2020-04-22T13:00:00Z
484,488,160,40.4571995,-3.6766176,175,-3.6983033,40.3962687,837,2020-04-22T13:00:00Z
485,489,83,40.4132589,-3.6745339,3,-3.7072122,40.4303224,595,2020-04-22T13:00:00Z
486,490,160,40.4571995,-3.6766176,49,-3.6992427,40.4060497,888,2020-04-22T13:00:00Z
487,491,131,40.4417543,-3.704022,213,-3.7001575,40.3889363,909,2020-04-22T13:00:00Z
488,492,102,40.4211552,-3.6840806,9,-3.7094093,40.4156134,1498,2020-04-22T13:00:00Z
489,493,160,40.4571995,-3.6766176,139,-3.6904495,40.4393558,656,2020-04-22T13:00:00Z
490,494,94,40.4233686,-3.6907044,53,-3.7007295,40.4082802,778,2020-04-22T13:00:00Z
491,495,172,40.4008683,-3.6935448,161,-3.7219659,40.4220566,1046,2020-04-22T13:00:00Z
492,496,161,40.4221372,-3.7220624,49,-3.6992427,40.4060497,997,2020-04-22T13:00:00Z
493,497,51,40.4077234,-3.6935934,178,-3.6788939,40.4030242,262,2020-04-22T13:00:00Z
494,498,189,40.4350206,-3.6555431,52,-3.7007838,40.4145181,1164,2020-04-22T13:00:00Z
495,499,8,40.4277143,-3.6953067,75,-3.6784149,40.4083387,683,2020-04-22T13:00:00Z
496,500,214,40.4434012,-3.6569597,211,-3.7025369,40.4206168,577,2020-04-22T13:00:00Z
497,501,51,40.4077234,-3.6935934,26,-3.6945421,40.4238308,501,2020-04-22T13:00:00Z
498,502,123,40.4306386,-3.7134685,67,-3.6931349,40.410829,1191,2020-04-22T13:00:00Z
499,503,27,40.4132831,-3.6955803,29,-3.6958008,40.416244,166,2020-04-22T13:00:00Z
500,504,105,40.4270684,-3.6874745,56,-3.7032875,40.418484,804,2020-04-22T13:00:00Z
501,505,46,40.4054496,-3.7071178,209,-3.6887875,40.4656872,1048,2020-04-22T13:00:00Z
502,506,160,40.4571995,-3.6766176,13,-3.7104727,40.4273652,481,2020-04-22T13:00:00Z
503,507,200,40.4336617,-3.704671,201,-3.7038161,40.4387323,171,2020-04-22T13:00:00Z
504,508,178,40.4030242,-3.6788939,175,-3.6983033,40.3962687,653,2020-04-22T13:00:00Z
505,509,170,40.4011039,-3.704403,14,-3.7133768,40.4259913,654,2020-04-22T13:00:00Z
506,510,205,40.4535024,-3.7033408,80,-3.6907238,40.407626,866,2020-04-22T13:00:00Z
507,511,214,40.4434012,-3.6569597,49,-3.6992427,40.4060497,1428,2020-04-22T13:00:00Z
508,512,192,40.431855,-3.6714315,216,-3.7288948,40.4140528,1261,2020-04-22T13:00:00Z
509,513,74,40.4117601,-3.6765768,54,-3.7003435,40.4266233,523,2020-04-22T13:00:00Z
510,514,29,40.416244,-3.6958008,194,-3.6771947,40.4371986,805,2020-04-22T13:00:00Z
511,515,90,40.4250878,-3.6837297,180,-3.6759244,40.3941252,605,2020-04-22T13:00:00Z
512,516,161,40.4221372,-3.7220624,8,-3.6953067,40.4277143,1769,2020-04-22T13:00:00Z
513,517,131,40.4417543,-3.704022,77,-3.6707742,40.4063347,914,2020-04-22T13:00:00Z
514,518,86,40.4185779,-3.6933298,190,-3.6834711,40.4343761,719,2020-04-22T13:00:00Z
515,519,209,40.4656872,-3.6887875,57,-3.7128181,40.4296363,1669,2020-04-22T13:00:00Z
516,520,201,40.4387323,-3.7038161,58,-3.6979458,40.4222601,1151,2020-04-22T13:00:00Z
517,521,219,40.4083961,-3.6467783,139,-3.6904495,40.4393558,1142,2020-04-22T13:00:00Z
518,522,197,40.4515501,-3.6780252,26,-3.6945421,40.4238308,1354,2020-04-22T13:00:00Z
519,523,213,40.3889363,-3.7001575,213,-3.7001575,40.3889363,2786,2020-04-22T13:00:00Z
520,524,200,40.4336617,-3.704671,170,-3.704403,40.4011039,2579,2020-04-22T13:00:00Z
521,525,114,40.4278211,-3.7174151,191,-3.6740365,40.4346168,5472,2020-04-22T13:00:00Z
522,526,65,40.4166859,-3.6893825,30,-3.7115428,40.4193355,568,2020-04-22T14:00:00Z
523,527,171,40.3997626,-3.6984459,201,-3.7038161,40.4387323,229,2020-04-22T14:00:00Z
524,528,76,40.4072851,-3.6751544,103,-3.6865351,40.4303733,340,2020-04-22T14:00:00Z
525,529,67,40.410829,-3.6931349,204,-3.7041702,40.4476606,730,2020-04-22T14:00:00Z
526,530,139,40.4393558,-3.6904495,59,-3.7041167,40.4254802,775,2020-04-22T14:00:00Z
527,531,72,40.415721,-3.669623,201,-3.7038161,40.4387323,992,2020-04-22T14:00:00Z
528,532,89,40.4272628,-3.6751716,175,-3.6983033,40.3962687,1535,2020-04-22T14:00:00Z
529,533,94,40.4233686,-3.6907044,75,-3.6784149,40.4083387,378,2020-04-22T14:00:00Z
530,534,153,40.45235,-3.6930894,212,-3.7165313,40.3981605,322,2020-04-22T14:00:00Z
531,535,51,40.4077234,-3.6935934,41,-3.6989898,40.412228,395,2020-04-22T14:00:00Z
532,536,160,40.4571995,-3.6766176,83,-3.6745339,40.4132589,1041,2020-04-22T14:00:00Z
533,537,170,40.4011039,-3.704403,207,-3.6973991,40.4630291,1116,2020-04-22T14:00:00Z
534,538,61,40.4214379,-3.675206,208,-3.6886852,40.4665125,365,2020-04-22T14:00:00Z
535,539,34,40.4144117,-3.7035044,183,-3.6694506,40.4256358,1125,2020-04-22T14:00:00Z
536,540,160,40.4571995,-3.6766176,34,-3.7035044,40.4144117,556,2020-04-22T14:00:00Z
537,541,117,40.4309046,-3.7189152,168,-3.6959159,40.4045828,216,2020-04-22T14:00:00Z
538,542,75,40.4083387,-3.6784149,18,-3.6995679,40.4209206,798,2020-04-22T14:00:00Z
539,543,103,40.4303733,-3.6865351,76,-3.6751544,40.4072851,302,2020-04-22T14:00:00Z
540,544,161,40.4221372,-3.7220624,207,-3.6973991,40.4630291,576,2020-04-22T14:00:00Z
